# Oscilloscope file ./20191024_880015.bin
# Channel 1
Time / s;Voltage / V
47.4;7.2
47.5;7.2
47.6;7.2
47.7;7.2
47.8;7.2
47.9;7.28
48;7.28
48.1;7.28
48.2;7.28
48.3;7.36
48.4;7.28
48.5;7.36
48.6;7.36
48.7;7.36
48.8;7.44
48.9;7.44
49;7.44
49.1;7.52
49.2;7.44
49.3;7.52
49.4;7.52
49.5;7.52
49.6;7.6
49.7;7.6
49.8;7.6
49.9;7.68
50;7.6
50.1;7.68
50.2;7.68
50.3;7.68
50.4;7.68
50.5;7.76
50.6;7.84
50.7;7.76
50.8;7.84
50.9;7.84
51;7.84
51.1;7.92
51.2;7.92
51.3;7.92
51.4;7.92
51.5;7.92
51.6;8
51.7;8
51.8;8
51.9;8
52;8.08
52.1;8.08
52.2;8.08
52.3;8.08
52.4;8.16
52.5;8.16
52.6;8.16
52.7;8.16
52.8;8.24
52.9;8.24
53;8.24
53.1;8.32
53.2;8.24
53.3;8.32
53.4;8.32
53.5;8.4
53.6;8.4
53.7;8.4
53.8;8.4
53.9;8.4
54;8.4
54.1;8.48
54.2;8.48
54.3;8.48
54.4;8.48
54.5;8.56
54.6;8.48
54.7;8.56
54.8;8.64
54.9;8.64
55;8.64
55.1;8.64
55.2;8.72
55.3;8.72
55.4;8.72
55.5;8.72
55.6;8.72
55.7;8.72
55.8;8.8
55.9;8.8
56;8.8
56.1;8.8
56.2;8.88
56.3;8.88
56.4;8.96
56.5;8.96
56.6;8.96
56.7;8.96
56.8;8.96
56.9;8.96
57;9.04
57.1;9.04
57.2;9.04
57.3;9.04
57.4;9.12
57.5;9.12
57.6;9.12
57.7;9.12
57.8;9.2
57.9;9.2
58;9.2
58.1;9.2
58.2;9.2
58.3;9.28
58.4;9.28
58.5;9.28
58.6;9.28
58.7;9.28
58.8;9.36
58.9;9.36
59;9.44
59.1;9.44
59.2;9.44
59.3;9.44
59.4;9.44
59.5;9.52
59.6;9.52
59.7;9.6
59.8;9.6
59.9;9.6
60;9.6
60.1;9.6
60.2;9.6
60.3;9.68
60.4;9.68
60.5;9.68
60.6;9.76
60.7;9.76
60.8;9.76
60.9;9.76
61;9.76
61.1;9.84
61.2;9.84
61.3;9.84
61.4;9.92
61.5;9.84
61.6;9.84
61.7;9.92
61.8;9.92
61.9;9.92
62;9.92
62.1;10
62.2;10
62.3;10.08
62.4;10.08
62.5;10.08
62.6;10.08
62.7;10.08
62.8;10.08
62.9;9.52
63;8.4
63.1;7.28
63.2;6.16
63.3;5.04
63.4;4
63.5;2.88
63.6;1.76
63.7;0.64
63.8;0.08
63.9;0.08
64;0.08
64.1;0.08
64.2;0.08
64.3;0.08
64.4;0.16
64.5;0.16
64.6;0.24
64.7;0.24
64.8;0.24
64.9;0.24
65;0.24
65.1;0.24
65.2;0.32
65.3;0.32
65.4;0.32
65.5;0.32
65.6;0.4
65.7;0.4
65.8;0.4
65.9;0.4
66;0.48
66.1;0.48
66.2;0.56
66.3;0.56
66.4;0.56
66.5;0.56
66.6;0.64
66.7;0.64
66.8;0.64
66.9;0.64
67;0.64
67.1;0.72
67.2;0.72
67.3;0.72
67.4;0.8
67.5;0.72
67.6;0.8
67.7;0.8
67.8;0.8
67.9;0.8
68;0.8
68.1;0.88
68.2;0.88
68.3;0.88
68.4;0.96
68.5;0.96
68.6;0.96
68.7;0.96
68.8;1.04
68.9;1.04
69;1.04
69.1;1.12
69.2;1.12
69.3;1.12
69.4;1.12
69.5;1.12
69.6;1.12
69.7;1.2
69.8;1.2
69.9;1.2
70;1.2
70.1;1.28
70.2;1.28
70.3;1.28
70.4;1.28
70.5;1.36
70.6;1.36
70.7;1.44
70.8;1.36
70.9;1.36
71;1.44
71.1;1.44
71.2;1.52
71.3;1.52
71.4;1.52
71.5;1.6
71.6;1.6
71.7;1.6
71.8;1.6
71.9;1.6
72;1.6
72.1;1.68
72.2;1.68
72.3;1.68
72.4;1.68
72.5;1.76
72.6;1.76
72.7;1.76
72.8;1.76
72.9;1.84
73;1.84
73.1;1.84
73.2;1.84
73.3;1.92
73.4;1.92
73.5;1.92
73.6;1.92
73.7;2
73.8;2
73.9;2
74;2
74.1;2
74.2;2.08
74.3;2.08
74.4;2.08
74.5;2.08
74.6;2.16
74.7;2.16
74.8;2.16
74.9;2.16
75;2.24
75.1;5.84
