# Oscilloscope file ./20191024_902908.bin
# Channel 2
Time / s;Voltage / V
43.9;-0.12
44;-0.12
44.1;-0.1
44.2;-0.36
44.3;-0.1
44.4;-0.08
44.5;-0.16
44.6;-0.38
44.7;-0.34
44.8;-0.08
44.9;-0.32
45;-0.14
45.1;-0.14
45.2;-0.28
45.3;-0.3
45.4;-0.26
45.5;-0.22
45.6;-0.3
45.7;-0.34
45.8;-0.24
45.9;-0.16
46;-0.32
46.1;-0.1
46.2;0.02
46.3;-0.1
46.4;-0.08
46.5;0.06
46.6;0.06
46.7;-0.08
46.8;0.14
46.9;0.1
47;0.22
47.1;0.2
47.2;0
47.3;0
47.4;-0.08
47.5;-0.06
47.6;0.06
47.7;0.04
47.8;-0.1
47.9;0.04
48;0
48.1;0.02
48.2;-0.16
48.3;-0.18
48.4;-0.14
48.5;-0.44
48.6;-0.42
48.7;-0.2
48.8;-0.44
48.9;-0.14
49;-0.4
49.1;-0.26
49.2;-0.34
49.3;-0.3
49.4;-0.32
49.5;-0.36
49.6;-0.28
49.7;-0.36
49.8;-0.26
49.9;-0.38
50;-0.28
50.1;-0.34
50.2;-0.24
50.3;-0.38
50.4;-0.24
50.5;-0.4
50.6;-0.42
50.7;-0.48
50.8;-0.3
50.9;-0.28
51;-0.32
51.1;-0.24
51.2;-0.34
51.3;-0.52
51.4;-0.32
51.5;-0.28
51.6;-0.38
51.7;-0.34
51.8;-0.34
51.9;-0.3
52;-0.4
52.1;-0.34
52.2;-0.36
52.3;-0.34
52.4;-0.42
52.5;-0.36
52.6;-0.3
52.7;-0.42
52.8;-0.34
52.9;-0.28
53;-0.26
53.1;-0.32
53.2;-0.48
53.3;-0.3
53.4;-0.26
53.5;-0.44
53.6;-0.3
53.7;-0.26
53.8;-0.28
53.9;-0.46
54;-0.26
54.1;-0.4
54.2;-0.32
54.3;-0.16
54.4;-0.34
54.5;-0.28
54.6;-0.34
54.7;-1.12
54.8;-1.12
54.9;-1.12
55;-1.12
55.1;-1.12
55.2;-1.12
55.3;-1.12
55.4;-1.12
55.5;-1.12
55.6;-0.24
55.7;-0.1
55.8;-0.24
55.9;-0.28
56;-0.28
56.1;-0.34
56.2;-0.26
56.3;-0.2
56.4;-0.26
56.5;-0.24
56.6;-0.26
56.7;-0.46
56.8;-0.24
56.9;-0.22
57;-0.36
57.1;-0.4
57.2;-0.38
57.3;-0.28
57.4;-0.32
57.5;-0.22
57.6;-0.38
57.7;-0.28
57.8;-0.36
57.9;-0.38
58;-0.36
58.1;-0.28
58.2;-0.18
58.3;-0.42
58.4;-0.3
58.5;-0.34
58.6;-0.36
58.7;-0.38
