# Oscilloscope file ./20191024_903114.bin
# Channel 2
Time / s;Voltage / V
23.9;-0.38
24;-0.18
24.1;-0.3
24.2;-0.24
24.3;-0.38
24.4;-0.36
24.5;-0.36
24.6;-0.2
24.7;-0.4
24.8;-0.42
24.9;-0.26
25;-0.26
25.1;-0.26
25.2;-0.5
25.3;-0.32
25.4;-0.38
25.5;-0.36
25.6;-0.28
25.7;-0.48
25.8;-0.24
25.9;-0.34
26;-0.3
26.1;-0.36
26.2;-0.32
26.3;-0.26
26.4;-0.42
26.5;-0.3
26.6;-0.24
26.7;-0.28
26.8;-0.32
26.9;-0.34
27;-0.48
27.1;-0.38
27.2;-0.48
27.3;-0.4
27.4;-0.16
27.5;-0.4
27.6;-0.24
27.7;-0.36
27.8;-0.32
27.9;-0.42
28;-0.34
28.1;-0.36
28.2;-0.44
28.3;-0.24
28.4;-0.34
28.5;-0.34
28.6;-0.4
28.7;-0.44
28.8;-0.54
28.9;-0.08
29;-0.46
29.1;-0.08
29.2;-0.48
29.3;-0.2
29.4;-0.34
29.5;-0.3
29.6;-0.4
29.7;-0.28
29.8;-0.34
29.9;-0.54
30;-0.16
30.1;-0.6
30.2;-0.1
30.3;-0.44
30.4;-0.26
30.5;-0.52
30.6;-0.16
30.7;-0.44
30.8;-0.18
30.9;-0.44
31;-0.14
31.1;-0.22
31.2;-0.3
31.3;-0.22
31.4;-0.22
31.5;-0.3
31.6;-0.26
31.7;-0.06
31.8;0.02
31.9;0.22
32;0.38
32.1;0.32
32.2;0.36
32.3;0.3
32.4;0.22
32.5;0.36
32.6;0.24
32.7;0.4
32.8;0.36
32.9;0.48
33;0.5
33.1;0.4
33.2;0.52
33.3;0.54
33.4;0.5
33.5;0.34
33.6;0.4
33.7;0.34
33.8;0.2
33.9;0
34;-0.24
34.1;-0.26
34.2;-0.26
34.3;-0.26
34.4;-0.4
34.5;-0.3
34.6;-0.26
34.7;-0.16
34.8;-0.34
34.9;-0.2
35;-0.34
35.1;-0.32
35.2;-0.46
35.3;-0.38
35.4;-0.32
35.5;-0.42
35.6;-0.34
35.7;-0.24
35.8;-0.34
35.9;-0.5
36;-0.4
36.1;-0.34
36.2;-0.3
36.3;-0.44
36.4;-0.48
36.5;-0.26
36.6;-0.3
36.7;-0.42
36.8;-0.3
36.9;-0.46
37;-0.3
37.1;-0.24
37.2;-0.38
37.3;-0.28
37.4;-0.28
37.5;-0.3
37.6;-0.32
37.7;-0.34
37.8;-0.28
37.9;-0.42
38;-0.36
38.1;-0.32
38.2;-0.22
38.3;-0.3
38.4;-0.42
38.5;-0.26
38.6;-0.34
38.7;-0.28
38.8;-0.48
38.9;-0.36
39;-0.24
39.1;-0.26
39.2;-0.44
39.3;-0.24
39.4;-0.34
39.5;-0.42
39.6;-0.38
39.7;-0.28
39.8;-0.14
39.9;-0.38
40;-0.4
40.1;-0.32
40.2;-0.28
40.3;-0.36
40.4;-0.28
40.5;-0.34
40.6;-0.38
40.7;-0.34
40.8;-0.5
40.9;-0.28
41;-0.2
41.1;-0.26
41.2;-0.38
41.3;-0.32
41.4;-0.26
41.5;-0.5
41.6;-0.28
41.7;-0.3
41.8;-0.42
41.9;-0.34
42;-0.18
42.1;-0.32
42.2;-0.56
42.3;-0.24
42.4;-0.26
42.5;-0.34
42.6;-0.4
42.7;-0.34
42.8;-0.4
42.9;-0.44
43;-0.3
43.1;-0.42
43.2;-0.34
43.3;-0.38
43.4;-0.3
43.5;-0.42
43.6;-0.36
43.7;-0.38
43.8;-0.28
43.9;-0.24
44;-0.42
44.1;-0.28
44.2;-0.38
44.3;-0.28
44.4;-0.38
44.5;-0.28
44.6;-0.3
44.7;-0.32
44.8;-0.36
44.9;-0.22
45;-0.22
45.1;-0.48
45.2;-0.3
45.3;-0.26
45.4;-0.3
45.5;-0.42
45.6;-0.38
45.7;-0.34
45.8;-0.34
45.9;-0.38
46;-0.26
46.1;-0.16
46.2;-0.48
46.3;-0.36
46.4;-0.34
46.5;-0.24
46.6;-0.32
46.7;-0.28
46.8;-0.26
46.9;-0.38
47;-0.22
47.1;-0.28
47.2;-0.38
47.3;-0.12
47.4;-0.24
47.5;0
47.6;-0.06
47.7;-0.14
47.8;0
47.9;-0.06
48;-0.12
48.1;0.28
48.2;-0.08
48.3;-0.1
48.4;0.18
48.5;0.16
48.6;0
48.7;-0.12
48.8;-0.06
48.9;0.24
49;0.08
49.1;0.12
49.2;-0.1
49.3;0.1
49.4;0.12
49.5;-0.12
49.6;-0.18
49.7;-0.12
49.8;-0.32
49.9;-0.42
50;-0.34
50.1;-0.24
50.2;-0.28
50.3;-0.46
50.4;-0.44
50.5;-0.32
50.6;-0.34
50.7;-0.3
50.8;-0.32
50.9;-0.52
51;-0.44
51.1;-0.36
51.2;-0.32
51.3;-0.36
51.4;-0.38
51.5;-0.4
51.6;-0.44
51.7;-0.32
51.8;-0.34
51.9;-0.48
52;-0.38
52.1;-0.32
52.2;-0.26
52.3;-0.4
52.4;-0.26
52.5;-0.26
52.6;-0.4
52.7;-0.3
52.8;-0.36
52.9;-0.3
53;-0.3
53.1;-0.52
53.2;-0.28
53.3;-0.42
53.4;-0.34
53.5;-0.46
53.6;-0.36
53.7;-0.28
53.8;-0.48
53.9;-0.5
54;-0.42
54.1;-0.26
54.2;-0.32
54.3;-0.36
54.4;-0.28
54.5;-0.42
54.6;-0.3
54.7;-0.32
54.8;-0.32
54.9;-0.26
55;-0.44
55.1;-0.22
55.2;-0.3
55.3;-0.4
55.4;-0.4
55.5;-0.32
55.6;-0.44
55.7;-0.34
55.8;-0.42
55.9;-0.3
56;-0.36
56.1;-1.12
56.2;-1.12
56.3;-1.12
56.4;-1.12
56.5;-1.12
56.6;-1.12
56.7;-1.12
56.8;-1.12
56.9;-1.12
57;-0.08
57.1;-0.22
57.2;-0.18
57.3;-0.36
57.4;-0.42
57.5;-0.4
57.6;-0.3
57.7;-0.26
57.8;-0.38
57.9;-0.32
58;-0.42
58.1;-0.42
58.2;-0.4
58.3;-0.42
