# Oscilloscope file ./20191024_881054.bin
# Channel 1
Time / s;Voltage / V
57.7;8.48
57.8;8.56
57.9;8.56
58;8.56
58.1;8.56
58.2;8.56
58.3;8.64
58.4;8.64
58.5;8.64
58.6;8.64
58.7;8.72
58.8;8.72
58.9;8.72
59;8.8
59.1;8.8
59.2;8.8
59.3;8.8
59.4;8.88
59.5;8.88
59.6;8.88
59.7;8.88
59.8;8.88
59.9;8.96
60;8.96
60.1;8.96
60.2;8.96
60.3;9.04
60.4;9.04
60.5;9.04
60.6;9.04
60.7;9.12
60.8;9.12
60.9;9.12
61;9.12
61.1;9.12
61.2;9.2
61.3;9.2
61.4;9.2
61.5;9.2
61.6;9.2
61.7;9.2
61.8;9.28
61.9;9.28
62;9.36
62.1;9.36
62.2;9.36
62.3;9.36
62.4;9.44
62.5;9.44
62.6;9.44
62.7;9.44
62.8;9.52
62.9;9.52
63;9.52
63.1;9.52
63.2;9.52
63.3;9.6
63.4;9.6
63.5;9.6
63.6;9.6
63.7;9.68
63.8;9.68
63.9;9.68
64;9.68
64.1;9.76
64.2;9.76
64.3;9.76
64.4;9.76
64.5;9.76
64.6;9.84
64.7;9.84
64.8;9.84
64.9;9.92
65;9.92
65.1;9.92
65.2;9.92
65.3;9.92
65.4;10
65.5;10
65.6;10.08
65.7;10
65.8;10.08
65.9;10.08
66;10.08
66.1;10.16
66.2;10.16
66.3;10.16
66.4;10.16
66.5;9.2
66.6;8.16
66.7;7.04
66.8;5.92
66.9;4.8
67;3.68
67.1;2.56
67.2;1.44
67.3;0.4
67.4;0.08
67.5;0.08
67.6;0.08
67.7;0.16
67.8;0.16
67.9;0.08
68;0.16
68.1;0.24
68.2;0.24
68.3;0.24
68.4;0.32
68.5;0.24
68.6;0.32
68.7;0.32
68.8;0.32
68.9;0.32
69;0.32
69.1;0.4
69.2;0.4
69.3;0.48
69.4;0.48
69.5;0.48
69.6;0.48
69.7;0.48
69.8;0.56
69.9;0.56
70;0.56
70.1;0.64
70.2;0.64
70.3;0.64
70.4;0.64
70.5;0.64
70.6;0.64
70.7;0.72
70.8;0.72
70.9;0.72
71;0.72
71.1;0.8
71.2;0.8
71.3;0.8
71.4;0.8
71.5;0.88
71.6;0.88
71.7;0.88
71.8;0.88
71.9;0.88
72;0.96
72.1;0.96
72.2;1.04
72.3;1.04
72.4;1.04
72.5;1.04
72.6;1.12
72.7;1.12
72.8;1.12
72.9;1.12
73;1.12
73.1;1.12
73.2;1.2
73.3;1.2
73.4;3.68
73.5;3.68
73.6;3.68
73.7;3.68
73.8;3.68
73.9;3.68
74;3.76
74.1;3.76
74.2;3.76
74.3;3.84
74.4;3.84
74.5;3.84
74.6;3.84
74.7;3.92
74.8;3.92
74.9;3.92
75;3.92
75.1;4
75.2;4.24
75.3;4.4
75.4;4.64
75.5;4.8
75.6;4.96
75.7;5.2
75.8;5.36
75.9;5.6
