# Oscilloscope file ./20191024_881905.bin
# Channel 1
Time / s;Voltage / V
26.5;3.44
26.6;3.44
26.7;3.52
26.8;3.52
26.9;3.52
27;3.52
27.1;3.52
27.2;3.6
27.3;3.6
27.4;3.6
27.5;3.6
27.6;3.68
27.7;3.68
27.8;3.68
27.9;3.68
28;3.76
28.1;3.76
28.2;3.76
28.3;3.76
28.4;3.84
28.5;3.84
28.6;3.84
28.7;3.84
28.8;3.84
28.9;3.92
29;3.92
29.1;3.92
29.2;4
29.3;4
29.4;4
29.5;4
29.6;4
29.7;4.08
29.8;4.08
29.9;4.08
30;4.08
30.1;4.16
30.2;4.16
30.3;4.16
30.4;4.16
30.5;4.16
30.6;4.24
30.7;4.24
30.8;4.24
30.9;4.24
31;4.32
31.1;4.32
31.2;4.32
31.3;4.32
31.4;4.32
31.5;4.4
31.6;4.4
31.7;4.4
31.8;4.48
31.9;4.48
32;4.48
32.1;4.56
32.2;4.56
32.3;4.56
32.4;4.56
32.5;4.64
32.6;4.56
32.7;4.64
32.8;4.64
32.9;4.64
33;4.64
33.1;4.72
33.2;4.72
33.3;4.8
33.4;4.72
33.5;4.8
33.6;4.8
33.7;4.8
33.8;4.88
33.9;4.88
34;4.8
34.1;4.88
34.2;4.96
34.3;4.88
34.4;4.96
34.5;4.96
34.6;4.96
34.7;4.96
34.8;5.04
34.9;5.04
35;5.12
35.1;5.12
35.2;5.04
35.3;5.12
35.4;5.2
35.5;5.2
35.6;5.2
35.7;5.2
35.8;5.2
35.9;5.2
36;5.28
36.1;5.28
36.2;5.28
36.3;5.36
36.4;5.36
36.5;5.36
36.6;5.36
36.7;5.36
36.8;5.44
36.9;5.44
37;5.44
37.1;5.44
37.2;5.52
37.3;5.52
37.4;5.52
37.5;5.52
37.6;5.6
37.7;5.6
37.8;5.6
37.9;5.6
38;5.68
38.1;5.68
38.2;5.68
38.3;5.68
38.4;5.76
38.5;5.76
38.6;5.76
38.7;5.76
38.8;5.84
38.9;5.84
39;5.84
39.1;5.84
39.2;5.84
39.3;5.92
39.4;5.92
39.5;6
39.6;6
39.7;6
39.8;6
39.9;6
40;6
40.1;6.08
40.2;6
40.3;6.08
40.4;6.08
40.5;6.08
40.6;6.16
40.7;6.16
40.8;6.16
40.9;6.16
41;6.24
41.1;6.24
41.2;6.24
41.3;6.24
41.4;6.32
41.5;6.32
41.6;6.32
41.7;6.32
41.8;6.32
41.9;6.4
42;6.4
42.1;6.4
42.2;6.48
42.3;6.48
42.4;6.48
42.5;6.48
42.6;6.48
42.7;6.56
42.8;6.56
42.9;6.56
43;6.56
43.1;6.64
43.2;6.64
43.3;6.64
43.4;6.64
43.5;6.64
43.6;6.72
43.7;6.72
43.8;6.8
43.9;6.72
44;6.72
44.1;6.72
44.2;6.8
44.3;6.8
44.4;6.88
44.5;6.88
44.6;6.88
44.7;6.88
44.8;6.96
44.9;6.96
45;6.96
45.1;7.04
45.2;6.96
45.3;7.04
45.4;7.04
45.5;7.04
45.6;7.12
45.7;7.12
45.8;7.12
45.9;7.12
46;7.2
46.1;7.2
46.2;7.2
46.3;7.2
46.4;7.28
46.5;7.28
46.6;7.28
46.7;7.28
46.8;7.36
46.9;7.36
47;7.36
47.1;7.36
47.2;7.36
47.3;7.44
47.4;7.44
47.5;7.44
47.6;7.52
47.7;7.44
47.8;7.52
47.9;7.52
48;7.52
48.1;7.52
48.2;7.6
48.3;7.6
48.4;7.68
48.5;7.68
48.6;7.6
48.7;7.68
48.8;7.68
48.9;7.68
49;7.76
49.1;7.76
49.2;7.76
49.3;7.84
49.4;7.84
49.5;7.84
49.6;7.84
49.7;7.92
49.8;7.92
49.9;7.92
50;7.92
50.1;7.92
50.2;8
50.3;8
50.4;8
50.5;8
50.6;8
50.7;8.08
50.8;8.08
50.9;8.08
51;8.08
51.1;8.16
51.2;8.16
51.3;8.16
51.4;8.24
51.5;8.24
51.6;8.24
51.7;8.24
51.8;8.32
51.9;8.32
52;8.32
52.1;8.32
52.2;8.32
52.3;8.4
52.4;8.4
52.5;8.4
52.6;8.48
52.7;8.48
52.8;8.4
52.9;8.48
53;8.56
53.1;8.56
53.2;8.56
53.3;8.56
53.4;8.56
53.5;8.64
53.6;8.64
53.7;8.64
53.8;8.64
53.9;8.72
54;8.72
54.1;8.72
54.2;8.72
54.3;8.72
54.4;8.72
54.5;8.8
54.6;8.8
54.7;8.8
54.8;8.8
54.9;8.88
55;8.88
55.1;8.88
55.2;8.96
55.3;8.96
55.4;8.96
55.5;9.04
55.6;9.04
55.7;9.04
55.8;9.04
55.9;9.04
56;9.04
56.1;9.12
56.2;9.12
56.3;9.12
56.4;9.2
56.5;9.2
56.6;9.2
56.7;9.2
56.8;9.2
56.9;9.28
57;9.28
57.1;9.28
57.2;9.28
57.3;9.36
57.4;9.36
57.5;9.36
57.6;9.44
57.7;9.44
57.8;9.44
57.9;9.44
58;9.44
58.1;9.52
58.2;9.52
58.3;9.52
58.4;9.52
58.5;9.6
58.6;9.6
58.7;9.6
58.8;9.6
58.9;9.68
59;9.68
59.1;9.68
59.2;9.68
59.3;9.68
59.4;9.76
59.5;9.76
59.6;9.76
59.7;9.84
59.8;9.84
59.9;9.84
60;9.84
60.1;9.84
60.2;9.92
60.3;9.92
60.4;9.92
60.5;10
60.6;9.92
60.7;10
60.8;10
60.9;10
61;10.08
61.1;10.08
61.2;10.08
61.3;10.08
61.4;10.08
61.5;10.16
61.6;10.16
61.7;10.08
61.8;8.96
61.9;7.92
62;6.72
62.1;5.6
62.2;4.56
62.3;3.44
62.4;2.32
62.5;1.2
62.6;0.16
62.7;0.16
62.8;0.08
62.9;0.08
63;0.16
63.1;0.16
63.2;0.24
63.3;0.16
63.4;0.24
63.5;0.24
63.6;0.24
63.7;0.24
63.8;0.24
63.9;0.32
64;0.32
64.1;0.32
64.2;0.4
64.3;0.4
64.4;0.4
64.5;0.4
64.6;0.48
64.7;0.48
64.8;0.48
64.9;0.48
65;0.56
65.1;0.56
65.2;0.56
65.3;0.56
65.4;0.56
65.5;0.56
65.6;0.64
65.7;0.64
65.8;0.64
65.9;0.64
66;0.72
66.1;0.72
66.2;0.8
66.3;0.8
66.4;0.8
66.5;0.88
66.6;0.88
66.7;0.88
66.8;9.84
66.9;9.84
67;9.84
67.1;9.92
67.2;9.92
67.3;9.92
67.4;9.92
67.5;9.92
67.6;10
67.7;10
67.8;10.08
67.9;10
68;10.08
68.1;10.08
68.2;10.08
68.3;10.16
68.4;10.16
68.5;10.16
68.6;10.16
68.7;9.2
68.8;8.16
68.9;7.04
69;5.92
69.1;4.8
69.2;3.68
69.3;2.56
69.4;1.44
69.5;0.4
69.6;0.08
69.7;0.08
69.8;0.08
69.9;0.16
70;0.16
70.1;0.08
70.2;0.16
70.3;0.24
70.4;0.24
70.5;0.24
70.6;0.32
70.7;0.24
70.8;0.32
70.9;0.32
71;0.32
71.1;0.32
71.2;0.32
71.3;0.4
71.4;0.4
71.5;0.48
71.6;0.48
71.7;0.48
71.8;0.48
71.9;0.48
72;0.56
72.1;0.56
72.2;0.56
72.3;0.64
72.4;0.64
72.5;0.64
72.6;0.64
72.7;0.64
72.8;0.64
72.9;0.72
73;0.72
73.1;0.72
73.2;0.72
73.3;0.8
73.4;0.8
73.5;0.8
73.6;0.8
73.7;0.88
73.8;0.88
73.9;0.88
74;0.88
74.1;0.88
74.2;0.96
74.3;0.96
74.4;1.04
74.5;1.04
74.6;1.04
74.7;1.04
74.8;1.12
74.9;1.12
75;1.12
75.1;1.12
75.2;1.12
75.3;1.12
75.4;1.2
75.5;1.2
75.6;3.68
75.7;3.68
75.8;3.68
75.9;3.68
